,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
386,0.9,2.0,0.1,5,0.9503758848541488,2,0.9585610687443478
387,0.9,2.0,0.1,10,0.9503758848541488,2,0.9585610687443478
388,0.9,2.0,0.1,15,0.9503758848541488,2,0.9585610687443478
389,0.9,2.0,0.1,20,0.9503758848541488,2,0.9585610687443478
390,0.9,2.0,0.1,2,0.9877448452812447,2,0.9956228600126004
391,0.9,2.0,0.1,5,0.9503758848541488,2,0.9585610687443478
392,0.9,2.0,0.1,10,0.9503758848541488,2,0.9585610687443478
393,0.9,2.0,0.1,15,0.9503758848541488,2,0.9585610687443478
394,0.9,2.0,0.1,20,0.9503758848541488,2,0.9585610687443478
395,0.9,2.0,1.0,2,1.7494118026922663,1,1.7528275859376485
396,0.9,2.0,1.0,5,0.9503758848541488,2,0.9585610687443478
397,0.9,2.0,1.0,10,0.9503758848541488,2,0.9585610687443478
398,0.9,2.0,1.0,15,0.9503758848541488,2,0.9585610687443478
399,0.9,2.0,1.0,20,0.9503758848541488,2,0.9585610687443478
