,eta,epsilon,sigma_init,mu,K,r2,mse,CB_size,tradeOff_dist
2432,0.755,100.0,100.00500000000001,0.250075,11,,,,
2433,0.755,100.0,100.00500000000001,0.250075,15,,,,
2434,0.755,100.0,100.00500000000001,0.250075,20,,,,
2435,0.755,100.0,100.00500000000001,0.50005,2,,,,
2436,0.755,100.0,100.00500000000001,0.50005,6,,,,
2437,0.755,100.0,100.00500000000001,0.50005,11,,,,
2438,0.755,100.0,100.00500000000001,0.50005,15,,,,
2439,0.755,100.0,100.00500000000001,0.50005,20,,,,
2440,0.755,100.0,100.00500000000001,0.7500249999999999,2,,,,
2441,0.755,100.0,100.00500000000001,0.7500249999999999,6,,,,
2442,0.755,100.0,100.00500000000001,0.7500249999999999,11,,,,
2443,0.755,100.0,100.00500000000001,0.7500249999999999,15,,,,
2444,0.755,100.0,100.00500000000001,0.7500249999999999,20,,,,
2445,0.755,100.0,100.00500000000001,1.0,2,,,,
2446,0.755,100.0,100.00500000000001,1.0,6,,,,
2447,0.755,100.0,100.00500000000001,1.0,11,,,,
2448,0.755,100.0,100.00500000000001,1.0,15,,,,
2449,0.755,100.0,100.00500000000001,1.0,20,,,,
2450,0.755,100.0,150.0025,0.0001,2,,,,
2451,0.755,100.0,150.0025,0.0001,6,,,,
2452,0.755,100.0,150.0025,0.0001,11,,,,
2453,0.755,100.0,150.0025,0.0001,15,,,,
2454,0.755,100.0,150.0025,0.0001,20,,,,
2455,0.755,100.0,150.0025,0.250075,2,,,,
2456,0.755,100.0,150.0025,0.250075,6,,,,
2457,0.755,100.0,150.0025,0.250075,11,,,,
2458,0.755,100.0,150.0025,0.250075,15,,,,
2459,0.755,100.0,150.0025,0.250075,20,,,,
2460,0.755,100.0,150.0025,0.50005,2,,,,
2461,0.755,100.0,150.0025,0.50005,6,,,,
2462,0.755,100.0,150.0025,0.50005,11,,,,
2463,0.755,100.0,150.0025,0.50005,15,,,,
2464,0.755,100.0,150.0025,0.50005,20,,,,
2465,0.755,100.0,150.0025,0.7500249999999999,2,,,,
2466,0.755,100.0,150.0025,0.7500249999999999,6,,,,
2467,0.755,100.0,150.0025,0.7500249999999999,11,,,,
2468,0.755,100.0,150.0025,0.7500249999999999,15,,,,
2469,0.755,100.0,150.0025,0.7500249999999999,20,,,,
2470,0.755,100.0,150.0025,1.0,2,,,,
2471,0.755,100.0,150.0025,1.0,6,,,,
2472,0.755,100.0,150.0025,1.0,11,,,,
2473,0.755,100.0,150.0025,1.0,15,,,,
2474,0.755,100.0,150.0025,1.0,20,,,,
2475,0.755,100.0,200.0,0.0001,2,,,,
2476,0.755,100.0,200.0,0.0001,6,,,,
2477,0.755,100.0,200.0,0.0001,11,,,,
2478,0.755,100.0,200.0,0.0001,15,,,,
2479,0.755,100.0,200.0,0.0001,20,,,,
2480,0.755,100.0,200.0,0.250075,2,,,,
2481,0.755,100.0,200.0,0.250075,6,,,,
2482,0.755,100.0,200.0,0.250075,11,,,,
2483,0.755,100.0,200.0,0.250075,15,,,,
2484,0.755,100.0,200.0,0.250075,20,,,,
2485,0.755,100.0,200.0,0.50005,2,,,,
2486,0.755,100.0,200.0,0.50005,6,,,,
2487,0.755,100.0,200.0,0.50005,11,,,,
2488,0.755,100.0,200.0,0.50005,15,,,,
2489,0.755,100.0,200.0,0.50005,20,,,,
2490,0.755,100.0,200.0,0.7500249999999999,2,,,,
2491,0.755,100.0,200.0,0.7500249999999999,6,,,,
2492,0.755,100.0,200.0,0.7500249999999999,11,,,,
2493,0.755,100.0,200.0,0.7500249999999999,15,,,,
2494,0.755,100.0,200.0,0.7500249999999999,20,,,,
2495,0.755,100.0,200.0,1.0,2,,,,
2496,0.755,100.0,200.0,1.0,6,,,,
2497,0.755,100.0,200.0,1.0,11,,,,
2498,0.755,100.0,200.0,1.0,15,,,,
2499,0.755,100.0,200.0,1.0,20,,,,
2500,1.0,0.001,0.01,0.0001,2,,,,
2501,1.0,0.001,0.01,0.0001,6,,,,
2502,1.0,0.001,0.01,0.0001,11,,,,
2503,1.0,0.001,0.01,0.0001,15,,,,
2504,1.0,0.001,0.01,0.0001,20,,,,
2505,1.0,0.001,0.01,0.250075,2,,,,
2506,1.0,0.001,0.01,0.250075,6,,,,
2507,1.0,0.001,0.01,0.250075,11,,,,
2508,1.0,0.001,0.01,0.250075,15,,,,
2509,1.0,0.001,0.01,0.250075,20,,,,
2510,1.0,0.001,0.01,0.50005,2,,,,
2511,1.0,0.001,0.01,0.50005,6,,,,
2512,1.0,0.001,0.01,0.50005,11,,,,
2513,1.0,0.001,0.01,0.50005,15,,,,
2514,1.0,0.001,0.01,0.50005,20,,,,
2515,1.0,0.001,0.01,0.7500249999999999,2,,,,
2516,1.0,0.001,0.01,0.7500249999999999,6,,,,
2517,1.0,0.001,0.01,0.7500249999999999,11,,,,
2518,1.0,0.001,0.01,0.7500249999999999,15,,,,
2519,1.0,0.001,0.01,0.7500249999999999,20,,,,
2520,1.0,0.001,0.01,1.0,2,,,,
2521,1.0,0.001,0.01,1.0,6,,,,
2522,1.0,0.001,0.01,1.0,11,,,,
2523,1.0,0.001,0.01,1.0,15,,,,
2524,1.0,0.001,0.01,1.0,20,,,,
2525,1.0,0.001,50.0075,0.0001,2,,,,
2526,1.0,0.001,50.0075,0.0001,6,,,,
2527,1.0,0.001,50.0075,0.0001,11,,,,
2528,1.0,0.001,50.0075,0.0001,15,,,,
2529,1.0,0.001,50.0075,0.0001,20,,,,
2530,1.0,0.001,50.0075,0.250075,2,,,,
2531,1.0,0.001,50.0075,0.250075,6,,,,
2532,1.0,0.001,50.0075,0.250075,11,,,,
2533,1.0,0.001,50.0075,0.250075,15,,,,
2534,1.0,0.001,50.0075,0.250075,20,,,,
2535,1.0,0.001,50.0075,0.50005,2,,,,
2536,1.0,0.001,50.0075,0.50005,6,,,,
2537,1.0,0.001,50.0075,0.50005,11,,,,
2538,1.0,0.001,50.0075,0.50005,15,,,,
2539,1.0,0.001,50.0075,0.50005,20,,,,
2540,1.0,0.001,50.0075,0.7500249999999999,2,,,,
2541,1.0,0.001,50.0075,0.7500249999999999,6,,,,
2542,1.0,0.001,50.0075,0.7500249999999999,11,,,,
2543,1.0,0.001,50.0075,0.7500249999999999,15,,,,
2544,1.0,0.001,50.0075,0.7500249999999999,20,,,,
2545,1.0,0.001,50.0075,1.0,2,,,,
2546,1.0,0.001,50.0075,1.0,6,,,,
2547,1.0,0.001,50.0075,1.0,11,,,,
2548,1.0,0.001,50.0075,1.0,15,,,,
2549,1.0,0.001,50.0075,1.0,20,,,,
2550,1.0,0.001,100.00500000000001,0.0001,2,,,,
2551,1.0,0.001,100.00500000000001,0.0001,6,,,,
2552,1.0,0.001,100.00500000000001,0.0001,11,,,,
2553,1.0,0.001,100.00500000000001,0.0001,15,,,,
2554,1.0,0.001,100.00500000000001,0.0001,20,,,,
2555,1.0,0.001,100.00500000000001,0.250075,2,,,,
2556,1.0,0.001,100.00500000000001,0.250075,6,,,,
2557,1.0,0.001,100.00500000000001,0.250075,11,,,,
2558,1.0,0.001,100.00500000000001,0.250075,15,,,,
2559,1.0,0.001,100.00500000000001,0.250075,20,,,,
2560,1.0,0.001,100.00500000000001,0.50005,2,,,,
2561,1.0,0.001,100.00500000000001,0.50005,6,,,,
2562,1.0,0.001,100.00500000000001,0.50005,11,,,,
2563,1.0,0.001,100.00500000000001,0.50005,15,,,,
2564,1.0,0.001,100.00500000000001,0.50005,20,,,,
2565,1.0,0.001,100.00500000000001,0.7500249999999999,2,,,,
2566,1.0,0.001,100.00500000000001,0.7500249999999999,6,,,,
2567,1.0,0.001,100.00500000000001,0.7500249999999999,11,,,,
2568,1.0,0.001,100.00500000000001,0.7500249999999999,15,,,,
2569,1.0,0.001,100.00500000000001,0.7500249999999999,20,,,,
2570,1.0,0.001,100.00500000000001,1.0,2,,,,
2571,1.0,0.001,100.00500000000001,1.0,6,,,,
2572,1.0,0.001,100.00500000000001,1.0,11,,,,
2573,1.0,0.001,100.00500000000001,1.0,15,,,,
2574,1.0,0.001,100.00500000000001,1.0,20,,,,
2575,1.0,0.001,150.0025,0.0001,2,,,,
2576,1.0,0.001,150.0025,0.0001,6,,,,
2577,1.0,0.001,150.0025,0.0001,11,,,,
2578,1.0,0.001,150.0025,0.0001,15,,,,
2579,1.0,0.001,150.0025,0.0001,20,,,,
2580,1.0,0.001,150.0025,0.250075,2,,,,
2581,1.0,0.001,150.0025,0.250075,6,,,,
2582,1.0,0.001,150.0025,0.250075,11,,,,
2583,1.0,0.001,150.0025,0.250075,15,,,,
2584,1.0,0.001,150.0025,0.250075,20,,,,
2585,1.0,0.001,150.0025,0.50005,2,,,,
2586,1.0,0.001,150.0025,0.50005,6,,,,
2587,1.0,0.001,150.0025,0.50005,11,,,,
2588,1.0,0.001,150.0025,0.50005,15,,,,
2589,1.0,0.001,150.0025,0.50005,20,,,,
2590,1.0,0.001,150.0025,0.7500249999999999,2,,,,
2591,1.0,0.001,150.0025,0.7500249999999999,6,,,,
2592,1.0,0.001,150.0025,0.7500249999999999,11,,,,
2593,1.0,0.001,150.0025,0.7500249999999999,15,,,,
2594,1.0,0.001,150.0025,0.7500249999999999,20,,,,
2595,1.0,0.001,150.0025,1.0,2,,,,
2596,1.0,0.001,150.0025,1.0,6,,,,
2597,1.0,0.001,150.0025,1.0,11,,,,
2598,1.0,0.001,150.0025,1.0,15,,,,
2599,1.0,0.001,150.0025,1.0,20,,,,
2600,1.0,0.001,200.0,0.0001,2,,,,
2601,1.0,0.001,200.0,0.0001,6,,,,
2602,1.0,0.001,200.0,0.0001,11,,,,
2603,1.0,0.001,200.0,0.0001,15,,,,
2604,1.0,0.001,200.0,0.0001,20,,,,
2605,1.0,0.001,200.0,0.250075,2,,,,
2606,1.0,0.001,200.0,0.250075,6,,,,
2607,1.0,0.001,200.0,0.250075,11,,,,
2608,1.0,0.001,200.0,0.250075,15,,,,
2609,1.0,0.001,200.0,0.250075,20,,,,
2610,1.0,0.001,200.0,0.50005,2,,,,
2611,1.0,0.001,200.0,0.50005,6,,,,
2612,1.0,0.001,200.0,0.50005,11,,,,
2613,1.0,0.001,200.0,0.50005,15,,,,
2614,1.0,0.001,200.0,0.50005,20,,,,
2615,1.0,0.001,200.0,0.7500249999999999,2,,,,
2616,1.0,0.001,200.0,0.7500249999999999,6,,,,
2617,1.0,0.001,200.0,0.7500249999999999,11,,,,
2618,1.0,0.001,200.0,0.7500249999999999,15,,,,
2619,1.0,0.001,200.0,0.7500249999999999,20,,,,
2620,1.0,0.001,200.0,1.0,2,,,,
2621,1.0,0.001,200.0,1.0,6,,,,
2622,1.0,0.001,200.0,1.0,11,,,,
2623,1.0,0.001,200.0,1.0,15,,,,
2624,1.0,0.001,200.0,1.0,20,,,,
2625,1.0,25.00075,0.01,0.0001,2,,,,
2626,1.0,25.00075,0.01,0.0001,6,,,,
2627,1.0,25.00075,0.01,0.0001,11,,,,
2628,1.0,25.00075,0.01,0.0001,15,,,,
2629,1.0,25.00075,0.01,0.0001,20,,,,
2630,1.0,25.00075,0.01,0.250075,2,,,,
2631,1.0,25.00075,0.01,0.250075,6,,,,
2632,1.0,25.00075,0.01,0.250075,11,,,,
2633,1.0,25.00075,0.01,0.250075,15,,,,
2634,1.0,25.00075,0.01,0.250075,20,,,,
2635,1.0,25.00075,0.01,0.50005,2,,,,
2636,1.0,25.00075,0.01,0.50005,6,,,,
2637,1.0,25.00075,0.01,0.50005,11,,,,
2638,1.0,25.00075,0.01,0.50005,15,,,,
2639,1.0,25.00075,0.01,0.50005,20,,,,
2640,1.0,25.00075,0.01,0.7500249999999999,2,,,,
2641,1.0,25.00075,0.01,0.7500249999999999,6,,,,
2642,1.0,25.00075,0.01,0.7500249999999999,11,,,,
2643,1.0,25.00075,0.01,0.7500249999999999,15,,,,
2644,1.0,25.00075,0.01,0.7500249999999999,20,,,,
2645,1.0,25.00075,0.01,1.0,2,,,,
2646,1.0,25.00075,0.01,1.0,6,,,,
2647,1.0,25.00075,0.01,1.0,11,,,,
2648,1.0,25.00075,0.01,1.0,15,,,,
2649,1.0,25.00075,0.01,1.0,20,,,,
2650,1.0,25.00075,50.0075,0.0001,2,,,,
2651,1.0,25.00075,50.0075,0.0001,6,,,,
2652,1.0,25.00075,50.0075,0.0001,11,,,,
2653,1.0,25.00075,50.0075,0.0001,15,,,,
2654,1.0,25.00075,50.0075,0.0001,20,,,,
2655,1.0,25.00075,50.0075,0.250075,2,,,,
2656,1.0,25.00075,50.0075,0.250075,6,,,,
2657,1.0,25.00075,50.0075,0.250075,11,,,,
2658,1.0,25.00075,50.0075,0.250075,15,,,,
2659,1.0,25.00075,50.0075,0.250075,20,,,,
2660,1.0,25.00075,50.0075,0.50005,2,,,,
2661,1.0,25.00075,50.0075,0.50005,6,,,,
2662,1.0,25.00075,50.0075,0.50005,11,,,,
2663,1.0,25.00075,50.0075,0.50005,15,,,,
2664,1.0,25.00075,50.0075,0.50005,20,,,,
2665,1.0,25.00075,50.0075,0.7500249999999999,2,,,,
2666,1.0,25.00075,50.0075,0.7500249999999999,6,,,,
2667,1.0,25.00075,50.0075,0.7500249999999999,11,,,,
2668,1.0,25.00075,50.0075,0.7500249999999999,15,,,,
2669,1.0,25.00075,50.0075,0.7500249999999999,20,,,,
2670,1.0,25.00075,50.0075,1.0,2,,,,
2671,1.0,25.00075,50.0075,1.0,6,,,,
2672,1.0,25.00075,50.0075,1.0,11,,,,
2673,1.0,25.00075,50.0075,1.0,15,,,,
2674,1.0,25.00075,50.0075,1.0,20,,,,
2675,1.0,25.00075,100.00500000000001,0.0001,2,,,,
2676,1.0,25.00075,100.00500000000001,0.0001,6,,,,
2677,1.0,25.00075,100.00500000000001,0.0001,11,,,,
2678,1.0,25.00075,100.00500000000001,0.0001,15,,,,
2679,1.0,25.00075,100.00500000000001,0.0001,20,,,,
2680,1.0,25.00075,100.00500000000001,0.250075,2,,,,
2681,1.0,25.00075,100.00500000000001,0.250075,6,,,,
2682,1.0,25.00075,100.00500000000001,0.250075,11,,,,
2683,1.0,25.00075,100.00500000000001,0.250075,15,,,,
2684,1.0,25.00075,100.00500000000001,0.250075,20,,,,
2685,1.0,25.00075,100.00500000000001,0.50005,2,,,,
2686,1.0,25.00075,100.00500000000001,0.50005,6,,,,
2687,1.0,25.00075,100.00500000000001,0.50005,11,,,,
2688,1.0,25.00075,100.00500000000001,0.50005,15,,,,
2689,1.0,25.00075,100.00500000000001,0.50005,20,,,,
2690,1.0,25.00075,100.00500000000001,0.7500249999999999,2,,,,
2691,1.0,25.00075,100.00500000000001,0.7500249999999999,6,,,,
2692,1.0,25.00075,100.00500000000001,0.7500249999999999,11,,,,
2693,1.0,25.00075,100.00500000000001,0.7500249999999999,15,,,,
2694,1.0,25.00075,100.00500000000001,0.7500249999999999,20,,,,
2695,1.0,25.00075,100.00500000000001,1.0,2,,,,
2696,1.0,25.00075,100.00500000000001,1.0,6,,,,
2697,1.0,25.00075,100.00500000000001,1.0,11,,,,
2698,1.0,25.00075,100.00500000000001,1.0,15,,,,
2699,1.0,25.00075,100.00500000000001,1.0,20,,,,
2700,1.0,25.00075,150.0025,0.0001,2,,,,
2701,1.0,25.00075,150.0025,0.0001,6,,,,
2702,1.0,25.00075,150.0025,0.0001,11,,,,
2703,1.0,25.00075,150.0025,0.0001,15,,,,
2704,1.0,25.00075,150.0025,0.0001,20,,,,
2705,1.0,25.00075,150.0025,0.250075,2,,,,
2706,1.0,25.00075,150.0025,0.250075,6,,,,
2707,1.0,25.00075,150.0025,0.250075,11,,,,
2708,1.0,25.00075,150.0025,0.250075,15,,,,
2709,1.0,25.00075,150.0025,0.250075,20,,,,
2710,1.0,25.00075,150.0025,0.50005,2,,,,
2711,1.0,25.00075,150.0025,0.50005,6,,,,
2712,1.0,25.00075,150.0025,0.50005,11,,,,
2713,1.0,25.00075,150.0025,0.50005,15,,,,
2714,1.0,25.00075,150.0025,0.50005,20,,,,
2715,1.0,25.00075,150.0025,0.7500249999999999,2,,,,
2716,1.0,25.00075,150.0025,0.7500249999999999,6,,,,
2717,1.0,25.00075,150.0025,0.7500249999999999,11,,,,
2718,1.0,25.00075,150.0025,0.7500249999999999,15,,,,
2719,1.0,25.00075,150.0025,0.7500249999999999,20,,,,
2720,1.0,25.00075,150.0025,1.0,2,,,,
2721,1.0,25.00075,150.0025,1.0,6,,,,
2722,1.0,25.00075,150.0025,1.0,11,,,,
2723,1.0,25.00075,150.0025,1.0,15,,,,
2724,1.0,25.00075,150.0025,1.0,20,,,,
2725,1.0,25.00075,200.0,0.0001,2,,,,
2726,1.0,25.00075,200.0,0.0001,6,,,,
2727,1.0,25.00075,200.0,0.0001,11,,,,
2728,1.0,25.00075,200.0,0.0001,15,,,,
2729,1.0,25.00075,200.0,0.0001,20,,,,
2730,1.0,25.00075,200.0,0.250075,2,,,,
2731,1.0,25.00075,200.0,0.250075,6,,,,
2732,1.0,25.00075,200.0,0.250075,11,,,,
2733,1.0,25.00075,200.0,0.250075,15,,,,
2734,1.0,25.00075,200.0,0.250075,20,,,,
2735,1.0,25.00075,200.0,0.50005,2,,,,
2736,1.0,25.00075,200.0,0.50005,6,,,,
2737,1.0,25.00075,200.0,0.50005,11,,,,
2738,1.0,25.00075,200.0,0.50005,15,,,,
2739,1.0,25.00075,200.0,0.50005,20,,,,
2740,1.0,25.00075,200.0,0.7500249999999999,2,,,,
2741,1.0,25.00075,200.0,0.7500249999999999,6,,,,
2742,1.0,25.00075,200.0,0.7500249999999999,11,,,,
2743,1.0,25.00075,200.0,0.7500249999999999,15,,,,
2744,1.0,25.00075,200.0,0.7500249999999999,20,,,,
2745,1.0,25.00075,200.0,1.0,2,,,,
2746,1.0,25.00075,200.0,1.0,6,,,,
2747,1.0,25.00075,200.0,1.0,11,,,,
2748,1.0,25.00075,200.0,1.0,15,,,,
2749,1.0,25.00075,200.0,1.0,20,,,,
2750,1.0,50.000499999999995,0.01,0.0001,2,,,,
2751,1.0,50.000499999999995,0.01,0.0001,6,,,,
2752,1.0,50.000499999999995,0.01,0.0001,11,,,,
2753,1.0,50.000499999999995,0.01,0.0001,15,,,,
2754,1.0,50.000499999999995,0.01,0.0001,20,,,,
2755,1.0,50.000499999999995,0.01,0.250075,2,,,,
2756,1.0,50.000499999999995,0.01,0.250075,6,,,,
2757,1.0,50.000499999999995,0.01,0.250075,11,,,,
2758,1.0,50.000499999999995,0.01,0.250075,15,,,,
2759,1.0,50.000499999999995,0.01,0.250075,20,,,,
2760,1.0,50.000499999999995,0.01,0.50005,2,,,,
2761,1.0,50.000499999999995,0.01,0.50005,6,,,,
2762,1.0,50.000499999999995,0.01,0.50005,11,,,,
2763,1.0,50.000499999999995,0.01,0.50005,15,,,,
2764,1.0,50.000499999999995,0.01,0.50005,20,,,,
2765,1.0,50.000499999999995,0.01,0.7500249999999999,2,,,,
2766,1.0,50.000499999999995,0.01,0.7500249999999999,6,,,,
2767,1.0,50.000499999999995,0.01,0.7500249999999999,11,,,,
2768,1.0,50.000499999999995,0.01,0.7500249999999999,15,,,,
2769,1.0,50.000499999999995,0.01,0.7500249999999999,20,,,,
2770,1.0,50.000499999999995,0.01,1.0,2,,,,
2771,1.0,50.000499999999995,0.01,1.0,6,,,,
2772,1.0,50.000499999999995,0.01,1.0,11,,,,
2773,1.0,50.000499999999995,0.01,1.0,15,,,,
2774,1.0,50.000499999999995,0.01,1.0,20,,,,
2775,1.0,50.000499999999995,50.0075,0.0001,2,,,,
2776,1.0,50.000499999999995,50.0075,0.0001,6,,,,
2777,1.0,50.000499999999995,50.0075,0.0001,11,,,,
2778,1.0,50.000499999999995,50.0075,0.0001,15,,,,
2779,1.0,50.000499999999995,50.0075,0.0001,20,,,,
2780,1.0,50.000499999999995,50.0075,0.250075,2,,,,
2781,1.0,50.000499999999995,50.0075,0.250075,6,,,,
2782,1.0,50.000499999999995,50.0075,0.250075,11,,,,
2783,1.0,50.000499999999995,50.0075,0.250075,15,,,,
2784,1.0,50.000499999999995,50.0075,0.250075,20,,,,
2785,1.0,50.000499999999995,50.0075,0.50005,2,,,,
2786,1.0,50.000499999999995,50.0075,0.50005,6,,,,
2787,1.0,50.000499999999995,50.0075,0.50005,11,,,,
2788,1.0,50.000499999999995,50.0075,0.50005,15,,,,
2789,1.0,50.000499999999995,50.0075,0.50005,20,,,,
2790,1.0,50.000499999999995,50.0075,0.7500249999999999,2,,,,
2791,1.0,50.000499999999995,50.0075,0.7500249999999999,6,,,,
2792,1.0,50.000499999999995,50.0075,0.7500249999999999,11,,,,
2793,1.0,50.000499999999995,50.0075,0.7500249999999999,15,,,,
2794,1.0,50.000499999999995,50.0075,0.7500249999999999,20,,,,
2795,1.0,50.000499999999995,50.0075,1.0,2,,,,
2796,1.0,50.000499999999995,50.0075,1.0,6,,,,
2797,1.0,50.000499999999995,50.0075,1.0,11,,,,
2798,1.0,50.000499999999995,50.0075,1.0,15,,,,
2799,1.0,50.000499999999995,50.0075,1.0,20,,,,
2800,1.0,50.000499999999995,100.00500000000001,0.0001,2,,,,
2801,1.0,50.000499999999995,100.00500000000001,0.0001,6,,,,
2802,1.0,50.000499999999995,100.00500000000001,0.0001,11,,,,
2803,1.0,50.000499999999995,100.00500000000001,0.0001,15,,,,
2804,1.0,50.000499999999995,100.00500000000001,0.0001,20,,,,
2805,1.0,50.000499999999995,100.00500000000001,0.250075,2,,,,
2806,1.0,50.000499999999995,100.00500000000001,0.250075,6,,,,
2807,1.0,50.000499999999995,100.00500000000001,0.250075,11,,,,
2808,1.0,50.000499999999995,100.00500000000001,0.250075,15,,,,
2809,1.0,50.000499999999995,100.00500000000001,0.250075,20,,,,
2810,1.0,50.000499999999995,100.00500000000001,0.50005,2,,,,
2811,1.0,50.000499999999995,100.00500000000001,0.50005,6,,,,
2812,1.0,50.000499999999995,100.00500000000001,0.50005,11,,,,
2813,1.0,50.000499999999995,100.00500000000001,0.50005,15,,,,
2814,1.0,50.000499999999995,100.00500000000001,0.50005,20,,,,
2815,1.0,50.000499999999995,100.00500000000001,0.7500249999999999,2,,,,
2816,1.0,50.000499999999995,100.00500000000001,0.7500249999999999,6,,,,
2817,1.0,50.000499999999995,100.00500000000001,0.7500249999999999,11,,,,
2818,1.0,50.000499999999995,100.00500000000001,0.7500249999999999,15,,,,
2819,1.0,50.000499999999995,100.00500000000001,0.7500249999999999,20,,,,
2820,1.0,50.000499999999995,100.00500000000001,1.0,2,,,,
2821,1.0,50.000499999999995,100.00500000000001,1.0,6,,,,
2822,1.0,50.000499999999995,100.00500000000001,1.0,11,,,,
2823,1.0,50.000499999999995,100.00500000000001,1.0,15,,,,
2824,1.0,50.000499999999995,100.00500000000001,1.0,20,,,,
2825,1.0,50.000499999999995,150.0025,0.0001,2,,,,
2826,1.0,50.000499999999995,150.0025,0.0001,6,,,,
2827,1.0,50.000499999999995,150.0025,0.0001,11,,,,
2828,1.0,50.000499999999995,150.0025,0.0001,15,,,,
2829,1.0,50.000499999999995,150.0025,0.0001,20,,,,
2830,1.0,50.000499999999995,150.0025,0.250075,2,,,,
2831,1.0,50.000499999999995,150.0025,0.250075,6,,,,
2832,1.0,50.000499999999995,150.0025,0.250075,11,,,,
2833,1.0,50.000499999999995,150.0025,0.250075,15,,,,
2834,1.0,50.000499999999995,150.0025,0.250075,20,,,,
2835,1.0,50.000499999999995,150.0025,0.50005,2,,,,
2836,1.0,50.000499999999995,150.0025,0.50005,6,,,,
2837,1.0,50.000499999999995,150.0025,0.50005,11,,,,
2838,1.0,50.000499999999995,150.0025,0.50005,15,,,,
2839,1.0,50.000499999999995,150.0025,0.50005,20,,,,
2840,1.0,50.000499999999995,150.0025,0.7500249999999999,2,,,,
2841,1.0,50.000499999999995,150.0025,0.7500249999999999,6,,,,
2842,1.0,50.000499999999995,150.0025,0.7500249999999999,11,,,,
2843,1.0,50.000499999999995,150.0025,0.7500249999999999,15,,,,
2844,1.0,50.000499999999995,150.0025,0.7500249999999999,20,,,,
2845,1.0,50.000499999999995,150.0025,1.0,2,,,,
2846,1.0,50.000499999999995,150.0025,1.0,6,,,,
2847,1.0,50.000499999999995,150.0025,1.0,11,,,,
2848,1.0,50.000499999999995,150.0025,1.0,15,,,,
2849,1.0,50.000499999999995,150.0025,1.0,20,,,,
2850,1.0,50.000499999999995,200.0,0.0001,2,,,,
2851,1.0,50.000499999999995,200.0,0.0001,6,,,,
2852,1.0,50.000499999999995,200.0,0.0001,11,,,,
2853,1.0,50.000499999999995,200.0,0.0001,15,,,,
2854,1.0,50.000499999999995,200.0,0.0001,20,,,,
2855,1.0,50.000499999999995,200.0,0.250075,2,,,,
2856,1.0,50.000499999999995,200.0,0.250075,6,,,,
2857,1.0,50.000499999999995,200.0,0.250075,11,,,,
2858,1.0,50.000499999999995,200.0,0.250075,15,,,,
2859,1.0,50.000499999999995,200.0,0.250075,20,,,,
2860,1.0,50.000499999999995,200.0,0.50005,2,,,,
2861,1.0,50.000499999999995,200.0,0.50005,6,,,,
2862,1.0,50.000499999999995,200.0,0.50005,11,,,,
2863,1.0,50.000499999999995,200.0,0.50005,15,,,,
2864,1.0,50.000499999999995,200.0,0.50005,20,,,,
2865,1.0,50.000499999999995,200.0,0.7500249999999999,2,,,,
2866,1.0,50.000499999999995,200.0,0.7500249999999999,6,,,,
2867,1.0,50.000499999999995,200.0,0.7500249999999999,11,,,,
2868,1.0,50.000499999999995,200.0,0.7500249999999999,15,,,,
2869,1.0,50.000499999999995,200.0,0.7500249999999999,20,,,,
2870,1.0,50.000499999999995,200.0,1.0,2,,,,
2871,1.0,50.000499999999995,200.0,1.0,6,,,,
2872,1.0,50.000499999999995,200.0,1.0,11,,,,
2873,1.0,50.000499999999995,200.0,1.0,15,,,,
2874,1.0,50.000499999999995,200.0,1.0,20,,,,
2875,1.0,75.00025,0.01,0.0001,2,,,,
2876,1.0,75.00025,0.01,0.0001,6,,,,
2877,1.0,75.00025,0.01,0.0001,11,,,,
2878,1.0,75.00025,0.01,0.0001,15,,,,
2879,1.0,75.00025,0.01,0.0001,20,,,,
2880,1.0,75.00025,0.01,0.250075,2,,,,
2881,1.0,75.00025,0.01,0.250075,6,,,,
2882,1.0,75.00025,0.01,0.250075,11,,,,
2883,1.0,75.00025,0.01,0.250075,15,,,,
2884,1.0,75.00025,0.01,0.250075,20,,,,
2885,1.0,75.00025,0.01,0.50005,2,,,,
2886,1.0,75.00025,0.01,0.50005,6,,,,
2887,1.0,75.00025,0.01,0.50005,11,,,,
2888,1.0,75.00025,0.01,0.50005,15,,,,
2889,1.0,75.00025,0.01,0.50005,20,,,,
2890,1.0,75.00025,0.01,0.7500249999999999,2,,,,
2891,1.0,75.00025,0.01,0.7500249999999999,6,,,,
2892,1.0,75.00025,0.01,0.7500249999999999,11,,,,
2893,1.0,75.00025,0.01,0.7500249999999999,15,,,,
2894,1.0,75.00025,0.01,0.7500249999999999,20,,,,
2895,1.0,75.00025,0.01,1.0,2,,,,
2896,1.0,75.00025,0.01,1.0,6,,,,
2897,1.0,75.00025,0.01,1.0,11,,,,
2898,1.0,75.00025,0.01,1.0,15,,,,
2899,1.0,75.00025,0.01,1.0,20,,,,
2900,1.0,75.00025,50.0075,0.0001,2,,,,
2901,1.0,75.00025,50.0075,0.0001,6,,,,
2902,1.0,75.00025,50.0075,0.0001,11,,,,
2903,1.0,75.00025,50.0075,0.0001,15,,,,
2904,1.0,75.00025,50.0075,0.0001,20,,,,
2905,1.0,75.00025,50.0075,0.250075,2,,,,
2906,1.0,75.00025,50.0075,0.250075,6,,,,
2907,1.0,75.00025,50.0075,0.250075,11,,,,
2908,1.0,75.00025,50.0075,0.250075,15,,,,
2909,1.0,75.00025,50.0075,0.250075,20,,,,
2910,1.0,75.00025,50.0075,0.50005,2,,,,
