,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
384,0.9,2.0,0.001,20,0.042386307910670065,1,0.04238704517064302
385,0.9,2.0,0.1,2,0.042386307910670065,1,0.04238704517064302
386,0.9,2.0,0.1,5,0.042386307910670065,1,0.04238704517064302
387,0.9,2.0,0.1,10,0.042386307910670065,1,0.04238704517064302
388,0.9,2.0,0.1,15,0.042386307910670065,1,0.04238704517064302
389,0.9,2.0,0.1,20,0.042386307910670065,1,0.04238704517064302
390,0.9,2.0,0.1,2,0.042386307910670065,1,0.04238704517064302
391,0.9,2.0,0.1,5,0.042386307910670065,1,0.04238704517064302
392,0.9,2.0,0.1,10,0.042386307910670065,1,0.04238704517064302
393,0.9,2.0,0.1,15,0.042386307910670065,1,0.04238704517064302
394,0.9,2.0,0.1,20,0.042386307910670065,1,0.04238704517064302
395,0.9,2.0,1.0,2,0.042386307910670065,1,0.04238704517064302
396,0.9,2.0,1.0,5,0.042386307910670065,1,0.04238704517064302
397,0.9,2.0,1.0,10,0.042386307910670065,1,0.04238704517064302
398,0.9,2.0,1.0,15,0.042386307910670065,1,0.04238704517064302
399,0.9,2.0,1.0,20,0.042386307910670065,1,0.04238704517064302
